nhid,dist,sch_cd,School_Name,Lowest_Grade,Highest_Grade,COUNTY,geometry
23,dist1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,6th Grade,12th Grade,DENVER,0101000000C86D3480B7305AC0E0F736FDD9E34340
23,dist2,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
23,dist3,8995,VISTA ACADEMY,6th Grade,12th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
230,dist1,3502,GOLDEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000064D009A1834D5AC0F8DE180280DF4340
230,dist2,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
230,dist3,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
231,dist1,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
231,dist2,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
231,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
232,dist1,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
232,dist2,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
232,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
234,dist1,1864,COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000148A743FA7445AC008F7CABC55CD4340
234,dist2,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000004CE9995E62475AC0601F48DE39D24340
234,dist3,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
236,dist1,1864,COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000148A743FA7445AC008F7CABC55CD4340
236,dist2,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
236,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
237,dist1,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
237,dist2,8209,STANDLEY LAKE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000C852EBFD46465AC03035423F53F14340
237,dist3,7114,POMONA HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000068EEE87FB9455AC000B804E09FEC4340
238,dist1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
238,dist2,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
238,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
24,dist1,2185,DSST: STAPLETON HIGH SCHOOL,9th Grade,12th Grade,DENVER,010100000018C3D50110395AC090A2409FC8DF4340
24,dist2,2184,DENVER SCHOOL OF THE ARTS,6th Grade,12th Grade,DENVER,0101000000744B395FEC395AC0280B98C0ADDF4340
24,dist3,6266,NEW LEGACY CHARTER SCHOOL,9th Grade,12th Grade,ADAMS,0101000000042159C004385AC0A8715303CDDF4340
242,dist1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000004CE9995E62475AC0601F48DE39D24340
242,dist2,664,BEAR CREEK HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000740F09DFFB465AC0E8B5BDDD92D44340
242,dist3,4444,JOHN F KENNEDY HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000BC4351A04F445AC0004BE7C3B3D44340
243,dist1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
243,dist2,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000004CE9995E62475AC0601F48DE39D24340
243,dist3,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
244,dist1,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
244,dist2,1864,COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000148A743FA7445AC008F7CABC55CD4340
244,dist3,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
245,dist1,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
245,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
245,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
246,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
246,dist2,3502,GOLDEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000064D009A1834D5AC0F8DE180280DF4340
246,dist3,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
247,dist1,8209,STANDLEY LAKE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000C852EBFD46465AC03035423F53F14340
247,dist2,5999,MONARCH HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000014A5846055495AC0B86E2EFEB6F94340
247,dist3,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
248,dist1,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
248,dist2,3502,GOLDEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000064D009A1834D5AC0F8DE180280DF4340
248,dist3,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
249,dist1,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
249,dist2,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
249,dist3,3628,GREEN MOUNTAIN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,01010000002426A8E15B495AC0E018C91EA1D84340
25,dist1,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
25,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
25,dist3,5448,MANUAL HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000C84FE3DEFC3D5AC06019FF3EE3E04340
250,dist1,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
250,dist2,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
250,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
251,dist1,7114,POMONA HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000068EEE87FB9455AC000B804E09FEC4340
251,dist2,1550,COLORADO PREP ACADEMY,Kindergarten,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
251,dist3,6971,PIKES PEAK ONLINE SCHOOL,9th Grade,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
252,dist1,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
252,dist2,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
252,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
253,dist1,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
253,dist2,2836,EVERGREEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000004CC7C073F555AC058D40B3ECDCF4340
253,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
254,dist1,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
254,dist2,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
254,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
255,dist1,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
255,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
255,dist3,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
256,dist1,1886,CONIFER SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000FCFF3861C2535AC088543541D4C34340
256,dist2,1522,CHATFIELD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000202026E142485AC0C8C16C020CCB4340
256,dist3,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000084E76C01A1495AC0B89448A297CD4340
257,dist1,8209,STANDLEY LAKE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000C852EBFD46465AC03035423F53F14340
257,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
257,dist3,4410,JEFFERSON ACADEMY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
258,dist1,370,ARVADA HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000048A59F7076455AC0E8724A404CE84340
258,dist2,8793,TWO ROADS CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000108733BF9A445AC02844C02154E94340
258,dist3,2837,EARLY COLLEGE OF ARVADA,6th Grade,12th Grade,ADAMS,01010000005CACA8C134435AC02078279F1EE74340
259,dist1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,01010000007845F0BF95495AC070AF777FBCEB4340
259,dist2,378,ARVADA WEST HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000B404190115485AC050E3DEFC86E74340
259,dist3,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
26,dist1,5448,MANUAL HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000C84FE3DEFC3D5AC06019FF3EE3E04340
26,dist2,2726,EMILY GRIFFITH HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000E475C4211B3F5AC0A89BFD8172DF4340
26,dist3,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
260,dist1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,01010000007845F0BF95495AC070AF777FBCEB4340
260,dist2,378,ARVADA WEST HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000B404190115485AC050E3DEFC86E74340
260,dist3,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
261,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
261,dist2,378,ARVADA WEST HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000B404190115485AC050E3DEFC86E74340
261,dist3,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
262,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
262,dist2,3502,GOLDEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000064D009A1834D5AC0F8DE180280DF4340
262,dist3,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
263,dist1,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
263,dist2,9510,WHEAT RIDGE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000A86BED7DAA465AC060C16F438CE14340
263,dist3,6541,JEFFERSON COUNTY OPEN SECONDARY,7th Grade,12th Grade,JEFFERSON,010100000014C05B2041455AC0A09509BFD4DD4340
264,dist1,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
264,dist2,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
264,dist3,4942,LAKEWOOD HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000E83C2AFEEF465AC010F7CABC55DD4340
265,dist1,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000009817601F9D445AC0E0A92B9FE5DF4340
265,dist2,9510,WHEAT RIDGE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000A86BED7DAA465AC060C16F438CE14340
265,dist3,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
266,dist1,6237,NEW AMERICA SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000048F8A57EDE435AC0F0CF0CE203DB4340
266,dist2,108,ALAMEDA INTERNATIONAL JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,0101000000607F129F3B455AC07003E962D3D84340
266,dist3,6541,JEFFERSON COUNTY OPEN SECONDARY,7th Grade,12th Grade,JEFFERSON,010100000014C05B2041455AC0A09509BFD4DD4340
267,dist1,3628,GREEN MOUNTAIN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,01010000002426A8E15B495AC0E018C91EA1D84340
267,dist2,34,MC LAIN COMMUNITY HIGH SCHOOL,8th Grade,12th Grade,JEFFERSON,0101000000D0E8D500A5495AC050EC8502B6DB4340
267,dist3,33,MC LAIN HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,0101000000D0E8D500A5495AC050EC8502B6DB4340
268,dist1,664,BEAR CREEK HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000740F09DFFB465AC0E8B5BDDD92D44340
268,dist2,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000004CE9995E62475AC0601F48DE39D24340
268,dist3,108,ALAMEDA INTERNATIONAL JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,0101000000607F129F3B455AC07003E962D3D84340
269,dist1,7842,SHERIDAN HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
269,dist2,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
269,dist3,1864,COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000148A743FA7445AC008F7CABC55CD4340
27,dist1,7842,SHERIDAN HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
27,dist2,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
27,dist3,8145,SUMMIT ACADEMY,6th Grade,12th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
270,dist1,7842,SHERIDAN HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
270,dist2,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
270,dist3,8132,SOUTHWEST EARLY COLLEGE,9th Grade,12th Grade,DENVER,01010000007427D87F9D415AC0684CA59F70D44340
271,dist1,5224,LITTLETON HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000703FE081013F5AC0A0E1067C7ECE4340
271,dist2,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
271,dist3,7842,SHERIDAN HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
272,dist1,5224,LITTLETON HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000703FE081013F5AC0A0E1067C7ECE4340
272,dist2,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
272,dist3,7842,SHERIDAN HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
273,dist1,5224,LITTLETON HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000703FE081013F5AC0A0E1067C7ECE4340
273,dist2,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
273,dist3,298,ARAPAHOE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000E83C635FB23D5AC038A48AE255CA4340
274,dist1,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
274,dist2,5224,LITTLETON HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000703FE081013F5AC0A0E1067C7ECE4340
274,dist3,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
275,dist1,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
275,dist2,1864,COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000148A743FA7445AC008F7CABC55CD4340
275,dist3,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
276,dist1,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
276,dist2,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
276,dist3,298,ARAPAHOE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000E83C635FB23D5AC038A48AE255CA4340
277,dist1,4699,NEW AMERICA SCHOOL - THORNTON,9th Grade,12th Grade,ADAMS,010100000040F59D5F943E5AC028F3C81F0CEE4340
277,dist2,5816,THORNTON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000000C7558E1963E5AC068D993C0E6EE4340
277,dist3,6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,9th Grade,12th Grade,ADAMS,01010000000448FB1F603D5AC030F31DFCC4ED4340
278,dist1,503,YORK INTERNATIONAL,Kindergarten,12th Grade,ADAMS,010100000040D7BE805E3D5AC0F02AA4FCA4EE4340
278,dist2,6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,9th Grade,12th Grade,ADAMS,01010000000448FB1F603D5AC030F31DFCC4ED4340
278,dist3,212,MAPLETON EARLY COLLEGE HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000000448FB1F603D5AC0489259BDC3ED4340
279,dist1,4108,HORIZON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,0101000000EC906280443B5AC0E00C7041B6F84340
279,dist2,7129,PRAIRIE VIEW HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000002082AAD1AB355AC070ED7DAA0AF54340
279,dist3,1022,BRIGHTON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000003CEF8D2100345AC0A85C5320B3FD4340
28,dist1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
28,dist2,8995,VISTA ACADEMY,6th Grade,12th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
28,dist3,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,6th Grade,12th Grade,DENVER,0101000000C86D3480B7305AC0E0F736FDD9E34340
280,dist1,4108,HORIZON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,0101000000EC906280443B5AC0E00C7041B6F84340
280,dist2,6956,PATHWAYS FUTURE CENTER,Kindergarten,12th Grade,ADAMS,0101000000B0B321FFCC3E5AC09877D503E6F54340
280,dist3,6060,MOUNTAIN RANGE HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000001072DEFFC73F5AC088382BA226F64340
281,dist1,6402,NORTHGLENN HIGH SCHOOL,9th Grade,12th Grade,ADAMS,010100000030A79201A03F5AC0D8AF3BDD79F04340
281,dist2,6845,P-TECH EARLY COLLEGE AT NORTHGLENN HIGH SCHOOL,9th Grade,12th Grade,ADAMS,010100000030A79201A03F5AC0D8AF3BDD79F04340
281,dist3,210,VANTAGE POINT,6th Grade,12th Grade,ADAMS,01010000007451F4C0C73F5AC0E894641D8EF24340
282,dist1,8132,SOUTHWEST EARLY COLLEGE,9th Grade,12th Grade,DENVER,01010000007427D87F9D415AC0684CA59F70D44340
282,dist2,8145,SUMMIT ACADEMY,6th Grade,12th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
282,dist3,206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,9th Grade,12th Grade,ARAPAHOE,010100000048DDCEBEF2405AC08863963D09D64340
283,dist1,6546,OPTIONS SCHOOL,Kindergarten,12th Grade,ADAMS,010100000090DE701FB9365AC078EBA7FFACDF4340
283,dist2,219,APS ONLINE SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005CD009A183365AC090D21742CEDD4340
283,dist3,1458,AURORA CENTRAL HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005CD009A183365AC090D21742CEDD4340
284,dist1,219,APS ONLINE SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005CD009A183365AC090D21742CEDD4340
284,dist2,1458,AURORA CENTRAL HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005CD009A183365AC090D21742CEDD4340
284,dist3,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,6th Grade,12th Grade,ARAPAHOE,0101000000742D5A80B6375AC0F8DE516342DE4340
285,dist1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,6th Grade,12th Grade,DENVER,0101000000C86D3480B7305AC0E0F736FDD9E34340
285,dist2,9125,VISTA PEAK 9-12 PREPARATORY,9th Grade,12th Grade,ARAPAHOE,0101000000F8E12021CA2B5AC0B025AB22DCDC4340
285,dist3,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
287,dist1,4024,HINKLEY HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000A89509BFD4335AC078A983BC1EDE4340
287,dist2,8356,WILLIAM SMITH HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B4C876BE9F325AC0502B4CDF6BDC4340
287,dist3,219,APS ONLINE SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005CD009A183365AC090D21742CEDD4340
288,dist1,9125,VISTA PEAK 9-12 PREPARATORY,9th Grade,12th Grade,ARAPAHOE,0101000000F8E12021CA2B5AC0B025AB22DCDC4340
288,dist2,40,RIDGE VIEW ACADEMY CHARTER SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000003056D4601A2A5AC058AC1A84B9D14340
288,dist3,2357,EAGLECREST HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,010100000028F04E3E3D2F5AC02893C5FD47D04340
29,dist1,6509,DENVER ONLINE HIGH SCHOOL,9th Grade,12th Grade,DENVER,01010000000C691B7FA2405AC0F87B629D2AE34340
29,dist2,5448,MANUAL HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000C84FE3DEFC3D5AC06019FF3EE3E04340
29,dist3,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
298,dist1,7250,RANGEVIEW HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B4FE9600FC315AC028417FA147D64340
298,dist2,9189,VANGUARD CLASSICAL SCHOOL - EAST,Kindergarten,12th Grade,ARAPAHOE,0101000000A0923A014D325AC048F20703CFD94340
298,dist3,3354,GATEWAY HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000005C8B16A06D345AC0004CFDBCA9D84340
299,dist1,8793,TWO ROADS CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000108733BF9A445AC02844C02154E94340
299,dist2,1550,COLORADO PREP ACADEMY,Kindergarten,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
299,dist3,6971,PIKES PEAK ONLINE SCHOOL,9th Grade,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
3,dist1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,6th Grade,12th Grade,DENVER,0101000000EC96AB1F9B3F5AC078A9BC1DE1DC4340
