nhid,dist,sch_cd,School_Name,Lowest_Grade,Highest_Grade,COUNTY,geometry
23,dist2,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000009850C1E1052F5AC04002637D03E54340
23,dist3,4950,LANDMARK ACADEMY AT REUNION,Kindergarten,8th Grade,ADAMS,0101000000CCBBEA01F3325AC000F19E03CBF14340
230,dist1,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
230,dist2,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
230,dist3,3393,GOLDEN VIEW CLASSICAL ACADEMY,Kindergarten,11th Grade,JEFFERSON,0101000000CC70033E3F4C5AC02866683C11DC4340
231,dist1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
231,dist2,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
231,dist3,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
232,dist1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
232,dist2,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
232,dist3,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
234,dist1,3605,GRANT RANCH ECE-8 SCHOOL,Preschool,8th Grade,DENVER,010100000070FAB31F29445AC000A6B73F17CF4340
234,dist2,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
234,dist3,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
236,dist1,3605,GRANT RANCH ECE-8 SCHOOL,Preschool,8th Grade,DENVER,010100000070FAB31F29445AC000A6B73F17CF4340
236,dist2,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
236,dist3,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
237,dist1,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
237,dist2,9427,WOODROW WILSON CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000078245E9ECE455AC070A3E5400FEF4340
237,dist3,5145,LINCOLN CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000060889CBE9E475AC0B09E05A1BCE94340
238,dist1,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
238,dist2,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
238,dist3,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
24,dist1,2115,DSST: STAPLETON MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,010100000018C3D50110395AC090A2409FC8DF4340
24,dist2,2184,DENVER SCHOOL OF THE ARTS,6th Grade,12th Grade,DENVER,0101000000744B395FEC395AC0280B98C0ADDF4340
24,dist3,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,Preschool,8th Grade,DENVER,0101000000900244C18C385AC01088F4DBD7DF4340
242,dist1,660,BEAR CREEK K-8 SCHOOL,Kindergarten,8th Grade,JEFFERSON,0101000000E03C635FB2465AC070CA87A06AD44340
242,dist2,3605,GRANT RANCH ECE-8 SCHOOL,Preschool,8th Grade,DENVER,010100000070FAB31F29445AC000A6B73F17CF4340
242,dist3,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
243,dist1,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
243,dist2,660,BEAR CREEK K-8 SCHOOL,Kindergarten,8th Grade,JEFFERSON,0101000000E03C635FB2465AC070CA87A06AD44340
243,dist3,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
244,dist1,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
244,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
244,dist3,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
245,dist1,5994,MONTESSORI PEAKS CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,0101000000440DA661F8465AC070F700DD97CD4340
245,dist2,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
245,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
246,dist1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,Kindergarten,8th Grade,JEFFERSON,01010000007033DC80CF565AC070D34A2190F34340
246,dist2,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
246,dist3,694,BELL MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000307A3540694C5AC0E0516342CCDD4340
247,dist1,2589,ELDORADO K-8 SCHOOL,Kindergarten,8th Grade,BOULDER,0101000000F8CC9200354A5AC0C86A9E23F2F54340
247,dist2,6000,MONARCH K-8 SCHOOL,Preschool,8th Grade,BOULDER,010100000020F04E3E3D495AC0700C01C0B1F94340
247,dist3,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
248,dist1,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
248,dist2,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
248,dist3,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
249,dist1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
249,dist2,3393,GOLDEN VIEW CLASSICAL ACADEMY,Kindergarten,11th Grade,JEFFERSON,0101000000CC70033E3F4C5AC02866683C11DC4340
249,dist3,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,JEFFERSON,0101000000F0C95180284C5AC01093E2E313DC4340
25,dist1,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
25,dist2,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
25,dist3,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
250,dist1,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
250,dist2,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
250,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
27,dist2,7837,FORT LOGAN NORTHGATE,3rd Grade,8th Grade,ARAPAHOE,0101000000ACD7F4A0A0415AC0483140A209D24340
251,dist1,9427,WOODROW WILSON CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000078245E9ECE455AC070A3E5400FEF4340
251,dist2,1550,COLORADO PREP ACADEMY,Kindergarten,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
251,dist3,7812,SHAW HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,010100000000EEB25F77425AC0A00244C18CED4340
252,dist1,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
252,dist2,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
252,dist3,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
253,dist1,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
253,dist2,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,Preschool,8th Grade,JEFFERSON,01010000009C32FE7DC6565AC06058A9A0A2D44340
253,dist3,2832,EVERGREEN MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000A8A44E4013575AC06825581CCED64340
254,dist1,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
254,dist2,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
254,dist3,2130,DEER CREEK MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054703FE081465AC0C0E3DBBB06CB4340
255,dist1,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
255,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
255,dist3,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
256,dist1,9428,WEST JEFFERSON MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,010100000054643BDF4F535AC090A2409FC8C54340
256,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
256,dist3,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
257,dist1,9427,WOODROW WILSON CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000078245E9ECE455AC070A3E5400FEF4340
257,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
257,dist3,1550,COLORADO PREP ACADEMY,Kindergarten,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
258,dist1,8793,TWO ROADS CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000108733BF9A445AC02844C02154E94340
258,dist2,109,ARVADA K-8,Kindergarten,8th Grade,JEFFERSON,0101000000040C923EAD455AC09826DE019EE64340
258,dist3,5145,LINCOLN CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000060889CBE9E475AC0B09E05A1BCE94340
259,dist1,5145,LINCOLN CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000060889CBE9E475AC0B09E05A1BCE94340
259,dist2,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
259,dist3,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,Preschool,8th Grade,JEFFERSON,01010000007815527E52475AC0D8BBB1A030E44340
26,dist1,9548,WHITTIER K-8 SCHOOL,Preschool,8th Grade,DENVER,010100000040F295404A3E5AC0E0A9B9DC60E04340
26,dist2,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
26,dist3,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
260,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
260,dist2,5145,LINCOLN CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000060889CBE9E475AC0B09E05A1BCE94340
260,dist3,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
261,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
261,dist2,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,Preschool,8th Grade,JEFFERSON,01010000007815527E52475AC0D8BBB1A030E44340
261,dist3,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
262,dist1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,010100000088D51F61184C5AC068A9674128E34340
262,dist2,694,BELL MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000307A3540694C5AC0E0516342CCDD4340
262,dist3,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
263,dist1,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
263,dist2,5892,MILLER SPECIAL EDUCATION,Preschool,12th Grade,JEFFERSON,010100000060A0A4C002475AC0007C293C68DC4340
263,dist3,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
264,dist1,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
264,dist2,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
264,dist3,2356,ELEVATE ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000074543541D4495AC0E8274701A2DE4340
265,dist1,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
265,dist2,1345,CESAR CHAVEZ ACADEMY DENVER,Kindergarten,8th Grade,DENVER,0101000000C473B680D0425AC0E857738060E24340
265,dist3,5255,LAKE INTERNATIONAL SCHOOL,6th Grade,8th Grade,DENVER,0101000000B0EC82C135425AC0F0900DA48BDF4340
266,dist1,1451,ADDENBROOKE CLASSICAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000F060C43E01475AC030D2FD9C82DA4340
266,dist2,5892,MILLER SPECIAL EDUCATION,Preschool,12th Grade,JEFFERSON,010100000060A0A4C002475AC0007C293C68DC4340
266,dist3,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
267,dist1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,JEFFERSON,0101000000F0C95180284C5AC01093E2E313DC4340
267,dist2,3393,GOLDEN VIEW CLASSICAL ACADEMY,Kindergarten,11th Grade,JEFFERSON,0101000000CC70033E3F4C5AC02866683C11DC4340
267,dist3,1451,ADDENBROOKE CLASSICAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000F060C43E01475AC030D2FD9C82DA4340
268,dist1,660,BEAR CREEK K-8 SCHOOL,Kindergarten,8th Grade,JEFFERSON,0101000000E03C635FB2465AC070CA87A06AD44340
268,dist2,1451,ADDENBROOKE CLASSICAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000F060C43E01475AC030D2FD9C82DA4340
268,dist3,5892,MILLER SPECIAL EDUCATION,Preschool,12th Grade,JEFFERSON,010100000060A0A4C002475AC0007C293C68DC4340
269,dist1,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
269,dist2,3605,GRANT RANCH ECE-8 SCHOOL,Preschool,8th Grade,DENVER,010100000070FAB31F29445AC000A6B73F17CF4340
269,dist3,7837,FORT LOGAN NORTHGATE,3rd Grade,8th Grade,ARAPAHOE,0101000000ACD7F4A0A0415AC0483140A209D24340
27,dist1,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
27,dist3,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
270,dist1,7837,FORT LOGAN NORTHGATE,3rd Grade,8th Grade,ARAPAHOE,0101000000ACD7F4A0A0415AC0483140A209D24340
270,dist2,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
270,dist3,5233,LITTLETON PREP CHARTER SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000068E89FE0623F5AC06085949F54CF4340
271,dist1,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
271,dist2,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
271,dist3,5233,LITTLETON PREP CHARTER SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000068E89FE0623F5AC06085949F54CF4340
272,dist1,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
272,dist2,5233,LITTLETON PREP CHARTER SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000068E89FE0623F5AC06085949F54CF4340
272,dist3,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
273,dist1,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
273,dist2,5233,LITTLETON PREP CHARTER SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000068E89FE0623F5AC06085949F54CF4340
273,dist3,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
274,dist1,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
274,dist2,5229,LITTLETON ACADEMY,Kindergarten,8th Grade,ARAPAHOE,010100000050FEEE1D35405AC048AA285E65C94340
274,dist3,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000068C70DBF9B3E5AC0382367614FC94340
275,dist1,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
275,dist2,5229,LITTLETON ACADEMY,Kindergarten,8th Grade,ARAPAHOE,010100000050FEEE1D35405AC048AA285E65C94340
275,dist3,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
276,dist1,5229,LITTLETON ACADEMY,Kindergarten,8th Grade,ARAPAHOE,010100000050FEEE1D35405AC048AA285E65C94340
276,dist2,135,BEN FRANKLIN ACADEMY,Preschool,8th Grade,DOUGLAS,01010000000024D3A1D3405AC020F032C346C74340
276,dist3,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
277,dist1,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,6th Grade,8th Grade,ADAMS,0101000000E01B4300703E5AC0C0E600C11CEF4340
277,dist2,505,ACHIEVE ACADEMY,Preschool,8th Grade,ADAMS,01010000003453211E893D5AC088751C3F54EE4340
277,dist3,509,CLAYTON PARTNERSHIP SCHOOL,Kindergarten,8th Grade,ADAMS,01010000000448FB1F603D5AC06031957EC2ED4340
278,dist1,502,MEADOW COMMUNITY SCHOOL,Preschool,8th Grade,ADAMS,010100000088BA0F406A3C5AC0C05E28603BEE4340
278,dist2,503,YORK INTERNATIONAL,Kindergarten,12th Grade,ADAMS,010100000040D7BE805E3D5AC0F02AA4FCA4EE4340
278,dist3,505,ACHIEVE ACADEMY,Preschool,8th Grade,ADAMS,01010000003453211E893D5AC088751C3F54EE4340
279,dist1,6342,SHADOW RIDGE MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,01010000005040DAFF003B5AC088601C5C3AF64340
279,dist2,1519,STARGATE CHARTER SCHOOL,Kindergarten,10th Grade,ADAMS,0101000000480D6D00363C5AC06025917D90F74340
279,dist3,57,ROCKY TOP MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,010100000074486AA1643D5AC0F0120EBDC5F94340
28,dist1,6508,OMAR D BLAIR CHARTER SCHOOL,Kindergarten,8th Grade,DENVER,0101000000A45C1ABFF0305AC0708BDD3EABE44340
28,dist2,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
28,dist3,9730,STRIVE PREP - GVR,6th Grade,8th Grade,DENVER,0101000000586133C005325AC040868E1D54E44340
280,dist1,57,ROCKY TOP MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,010100000074486AA1643D5AC0F0120EBDC5F94340
280,dist2,1480,CENTURY MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,01010000005CBEBC00FB3D5AC0D037143E5BF74340
280,dist3,1519,STARGATE CHARTER SCHOOL,Kindergarten,10th Grade,ADAMS,0101000000480D6D00363C5AC06025917D90F74340
281,dist1,8310,STEM LAUNCH,Kindergarten,8th Grade,ADAMS,01010000006CD921FE61405AC048E9D2BF24EF4340
281,dist2,210,VANTAGE POINT,6th Grade,12th Grade,ADAMS,01010000007451F4C0C73F5AC0E894641D8EF24340
281,dist3,3439,GLOBAL VILLAGE ACADEMY - NORTHGLENN,Kindergarten,8th Grade,ADAMS,0101000000087BDAE1AF3F5AC0184ED2FC31F34340
282,dist1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
282,dist2,8145,SUMMIT ACADEMY,6th Grade,12th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
282,dist3,8123,SOAR ACADEMY,6th Grade,12th Grade,ARAPAHOE,010100000084A5811FD5415AC0C08F15FC36D24340
283,dist1,6546,OPTIONS SCHOOL,Kindergarten,12th Grade,ADAMS,010100000090DE701FB9365AC078EBA7FFACDF4340
283,dist2,6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,6th Grade,8th Grade,ADAMS,0101000000346E313F37365AC0703DEE5BADDF4340
283,dist3,914,BOSTON K-8 SCHOOL,Preschool,8th Grade,ARAPAHOE,0101000000A8CB290131375AC0601CCEFC6ADE4340
284,dist1,914,BOSTON K-8 SCHOOL,Preschool,8th Grade,ARAPAHOE,0101000000A8CB290131375AC0601CCEFC6ADE4340
284,dist2,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,6th Grade,12th Grade,ARAPAHOE,0101000000742D5A80B6375AC0F8DE516342DE4340
284,dist3,8078,SOUTH MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000041E1840F8355AC0D0CD37A27BDC4340
285,dist1,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000009850C1E1052F5AC04002637D03E54340
285,dist2,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,6th Grade,12th Grade,DENVER,0101000000C86D3480B7305AC0E0F736FDD9E34340
285,dist3,6508,OMAR D BLAIR CHARTER SCHOOL,Kindergarten,8th Grade,DENVER,0101000000A45C1ABFF0305AC0708BDD3EABE44340
287,dist1,2384,EAST MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000D08E54DFF9335AC048B6BA9C12DE4340
287,dist2,8078,SOUTH MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000041E1840F8355AC0D0CD37A27BDC4340
287,dist3,6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,6th Grade,8th Grade,ADAMS,0101000000346E313F37365AC0703DEE5BADDF4340
288,dist1,9083,VISTA PEAK P-8 EXPLORATORY,Preschool,8th Grade,ARAPAHOE,0101000000585BB1BFEC2C5AC0A8ECBB22F8DB4340
288,dist2,6189,MURPHY CREEK K-8 SCHOOL,Preschool,8th Grade,ARAPAHOE,0101000000109370218F2D5AC078DC627E6ED84340
288,dist3,465,AURORA FRONTIER K-8,Preschool,8th Grade,ARAPAHOE,01010000009826A5A0DB2F5AC08093180456D44340
29,dist1,9336,STRIVE PREP - SUNNYSIDE,6th Grade,8th Grade,DENVER,0101000000482B4CDF6B405AC03805A4FD0FE44340
29,dist2,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
29,dist3,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000006C21567F84405AC0102D5DC136E24340
298,dist1,6160,MRACHEK MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,01010000008CA2073E06325AC0F060A8C30AD74340
298,dist2,9189,VANGUARD CLASSICAL SCHOOL - EAST,Kindergarten,12th Grade,ARAPAHOE,0101000000A0923A014D325AC048F20703CFD94340
298,dist3,3471,GLOBAL VILLAGE ACADEMY AURORA,Kindergarten,8th Grade,ARAPAHOE,01010000002C1A321EA5325AC0201ADD41ECDA4340
299,dist1,8793,TWO ROADS CHARTER SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000108733BF9A445AC02844C02154E94340
299,dist2,1550,COLORADO PREP ACADEMY,Kindergarten,12th Grade,ADAMS,0101000000781211FE45435AC0A8531EDD08ED4340
299,dist3,4334,COLORADO STEM ACADEMY,Kindergarten,8th Grade,ADAMS,010100000088C91B60E6415AC0C816F4DE18EA4340
3,dist1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,6th Grade,12th Grade,DENVER,0101000000EC96AB1F9B3F5AC078A9BC1DE1DC4340
3,dist2,2186,DSST: BYERS MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,010100000050103CBEBD3E5AC068198D7C5EDB4340
